Employee_ID,Age,Gender,Department,Education,Experience_Years,Salary,Overtime_Hours,Projects_Handled,Attendance_Percentage,Training_Hours,Work_Life_Balance,Job_Satisfaction,Manager_Rating,Promotion_Last_5Years,Remote_Work,Performance_Score,Performance_Label
EMP09410,26,Female,Marketing,Master's,4,33461.87,19,14,79.92,22,3,4,1.68,1,0,46.2271,Average
EMP09411,48,Male,Engineering,Bachelor's,22,58891.32,1,10,79.89,22,4,2,4.89,1,1,65.1472,Good
EMP09412,25,Female,Operations,Master's,3,33832.78,13,20,81.6,32,5,1,3.84,1,0,57.5417,Good
EMP09413,50,Female,Engineering,Master's,28,68421.08,22,3,90.4,40,4,3,3.02,1,0,59.3942,Good
EMP09414,24,Female,HR,Master's,2,27534.46,6,15,99.42,25,3,4,4.41,1,1,82.9645,Excellent
EMP09415,54,Female,Sales,Bachelor's,7,33771.0,14,7,95.69,39,5,1,3.01,1,0,56.5865,Good
EMP09416,51,Female,Marketing,Bachelor's,29,65665.51,21,15,91.33,2,5,2,3.38,0,0,61.6064,Good
EMP09417,57,Female,Operations,Bachelor's,13,44242.48,7,19,94.95,0,5,5,3.63,0,1,80.8632,Excellent
EMP09418,30,Female,Sales,Bachelor's,8,36820.3,18,12,98.38,12,1,3,3.78,1,1,64.2919,Good
EMP09419,22,Female,Marketing,High School,0,28181.97,1,4,98.17,26,3,5,3.95,1,1,78.8772,Excellent
EMP09420,44,Female,Marketing,Master's,6,33177.6,25,1,87.44,49,1,5,2.6,1,0,55.5525,Good
EMP09421,24,Male,Marketing,Bachelor's,2,30029.4,0,5,83.57,26,2,3,1.9,0,1,39.7045,Average
EMP09422,53,Female,Sales,Bachelor's,11,41286.5,18,9,100.0,43,5,2,4.22,1,1,75.7381,Excellent
EMP09423,45,Female,Operations,Bachelor's,22,61783.69,23,8,92.88,21,5,5,2.75,0,0,71.1543,Good
EMP09424,27,Female,Finance,Bachelor's,5,29368.03,7,14,96.04,10,5,5,3.63,1,0,82.1463,Excellent
EMP09425,34,Male,Sales,PhD,12,45704.1,6,14,78.56,14,3,1,4.13,0,0,50.9682,Average
EMP09426,36,Male,Marketing,Bachelor's,11,40501.99,17,4,100.0,29,5,3,4.23,0,1,77.7371,Excellent
EMP09427,51,Male,Operations,Master's,6,35783.13,18,7,82.02,17,3,4,2.81,1,1,54.0978,Average
EMP09428,33,Male,HR,Master's,9,41643.54,12,2,83.39,43,2,5,2.9,1,0,58.5441,Good
EMP09429,56,Male,Engineering,Master's,6,33297.58,15,11,80.56,23,2,1,2.87,1,0,38.4092,Average
EMP09430,49,Male,Marketing,Bachelor's,26,61807.48,22,7,87.53,31,2,3,2.98,1,1,52.9046,Average
EMP09431,25,Female,HR,PhD,3,27113.78,10,20,88.63,21,1,4,3.68,0,1,64.4259,Good
EMP09432,28,Male,Finance,Bachelor's,6,32292.09,23,17,86.52,4,5,4,2.35,1,1,59.8075,Good
EMP09433,37,Male,Marketing,Master's,15,42641.79,24,15,88.28,4,2,5,2.59,0,1,60.5113,Good
EMP09434,43,Male,HR,Bachelor's,21,56044.82,21,4,79.2,21,4,2,3.4,0,0,49.1614,Average
EMP09435,46,Male,Marketing,Bachelor's,24,62299.57,9,2,93.19,47,3,3,3.94,1,0,66.3098,Good
EMP09436,24,Male,Sales,Master's,2,28491.97,18,9,100.0,48,4,1,2.88,1,1,56.5136,Good
EMP09437,43,Female,Operations,Master's,6,33243.9,24,12,82.09,50,2,3,3.28,0,1,55.0982,Good
EMP09438,52,Female,HR,Bachelor's,29,66726.27,4,19,81.37,38,1,1,2.14,1,0,33.0903,Poor
EMP09439,58,Male,Operations,High School,30,68858.1,11,19,86.39,21,1,5,4.06,0,0,71.3701,Good
EMP09440,43,Female,Sales,Master's,20,55567.42,3,3,85.92,6,4,3,3.84,0,1,60.3548,Good
EMP09441,48,Male,Sales,Bachelor's,26,65650.51,24,20,78.45,49,2,5,4.0,0,1,70.2926,Good
EMP09442,23,Female,Operations,Bachelor's,1,23509.31,25,5,76.13,20,5,2,3.3,0,1,49.2004,Average
EMP09443,43,Female,HR,PhD,19,53814.75,15,9,97.64,34,3,1,3.24,1,0,55.0862,Good
EMP09444,38,Male,Operations,PhD,16,49530.13,1,19,73.39,9,3,2,3.37,1,1,46.0084,Average
EMP09445,41,Male,Operations,Master's,7,33613.04,25,9,88.02,49,1,1,3.08,0,0,43.3223,Average
EMP09446,45,Male,Engineering,Master's,23,60593.88,3,18,79.02,11,4,2,3.81,0,1,56.0634,Good
EMP09447,52,Female,HR,High School,29,70366.91,15,16,98.06,36,2,3,3.57,0,1,68.3779,Good
EMP09448,29,Female,Engineering,PhD,7,34359.84,21,2,77.07,22,2,1,3.91,1,0,41.6179,Average
EMP09449,26,Male,Marketing,Bachelor's,4,29266.81,10,12,81.21,37,5,5,3.43,1,0,73.0301,Good
EMP09450,23,Male,Operations,Bachelor's,1,30811.04,5,18,77.33,12,5,1,2.35,0,1,39.8769,Average
EMP09451,25,Female,Marketing,Master's,3,31100.96,10,11,81.76,2,2,4,2.44,0,0,48.3268,Average
EMP09452,56,Male,HR,Bachelor's,26,64359.56,9,3,79.07,5,2,1,2.66,0,0,30.6573,Poor
EMP09453,55,Female,Operations,Bachelor's,12,41651.49,14,20,92.26,29,3,1,2.72,0,0,49.0822,Average
EMP09454,24,Female,Marketing,Bachelor's,2,26454.49,20,3,91.65,40,4,4,3.64,0,0,70.5691,Good
EMP09455,41,Male,Finance,Bachelor's,19,54646.22,25,15,100.0,2,3,2,2.22,1,1,51.8961,Average
EMP09456,30,Female,Sales,Master's,8,35354.95,6,12,71.71,1,5,2,3.52,1,1,49.2693,Average
EMP09457,27,Female,Operations,Bachelor's,5,30768.45,20,1,94.09,29,1,1,2.5,0,1,37.7703,Average
EMP09458,26,Female,Sales,High School,4,30730.11,14,11,84.85,27,2,2,3.5,0,0,51.9893,Average
EMP09459,59,Female,Engineering,Bachelor's,25,63776.55,21,2,93.77,48,2,4,3.04,0,1,61.2763,Good
EMP09460,56,Male,Marketing,Bachelor's,19,57027.96,0,14,85.98,48,4,5,3.67,1,0,76.7005,Excellent
EMP09461,52,Female,Engineering,Bachelor's,30,70480.82,7,1,96.01,42,5,2,3.6,1,0,64.6544,Good
EMP09462,34,Male,Operations,PhD,7,33856.85,4,18,100.0,39,2,1,3.7,1,0,61.0377,Good
EMP09463,47,Female,Sales,Bachelor's,3,28964.54,20,18,81.75,33,3,5,4.04,1,0,74.5063,Good
EMP09464,43,Male,Sales,Master's,21,59108.25,25,15,79.69,30,4,5,2.75,0,0,64.0889,Good
EMP09465,53,Female,Marketing,Bachelor's,30,72406.3,5,4,78.58,16,2,5,4.11,1,0,64.5155,Good
EMP09466,36,Female,Operations,Bachelor's,1,28994.15,21,2,75.93,8,1,1,3.13,1,1,30.2331,Poor
EMP09467,32,Male,Finance,Bachelor's,10,42027.35,23,15,82.62,19,5,5,4.26,0,1,80.597,Excellent
EMP09468,37,Female,Finance,Bachelor's,2,31828.2,3,13,83.64,12,4,4,4.07,0,1,70.5465,Good
EMP09469,27,Male,Marketing,Bachelor's,4,31414.84,14,10,89.0,26,3,5,3.12,0,1,68.2726,Good
EMP09470,32,Female,Operations,Bachelor's,10,41503.39,3,15,84.14,35,5,4,4.68,1,0,81.8176,Excellent
EMP09471,31,Male,Marketing,Bachelor's,9,36886.81,2,6,83.31,3,2,1,2.7,1,1,34.6064,Poor
EMP09472,37,Male,Operations,Bachelor's,8,37465.94,24,10,89.3,26,1,1,2.68,1,0,39.6312,Average
EMP09473,33,Female,Engineering,Master's,8,37545.24,15,3,86.26,7,3,1,3.79,1,0,47.7554,Average
EMP09474,28,Female,Marketing,PhD,6,35577.31,15,13,97.4,8,5,5,3.34,0,1,79.8766,Excellent
EMP09475,60,Female,Operations,Bachelor's,3,28249.93,7,18,97.29,20,2,2,5.0,1,0,73.8031,Good
EMP09476,48,Female,Finance,Master's,17,47369.65,20,6,83.28,34,4,2,3.93,0,1,58.4902,Good
EMP09477,45,Female,Operations,Master's,17,49338.44,23,14,77.59,27,2,5,4.41,1,0,71.5902,Good
EMP09478,36,Female,Operations,Bachelor's,14,48123.62,5,18,85.73,26,4,3,3.43,0,0,63.4316,Good
EMP09479,27,Female,Marketing,Master's,2,27575.53,20,11,85.72,6,4,3,2.22,1,1,49.2845,Average
EMP09480,40,Female,Engineering,PhD,16,49938.81,12,20,100.0,49,2,4,2.37,0,1,64.477,Good
EMP09481,29,Female,Engineering,Bachelor's,7,34302.88,8,15,87.59,44,1,2,3.82,0,0,56.9079,Good
EMP09482,57,Male,Engineering,Master's,10,42081.38,8,13,85.8,33,4,5,2.92,0,0,68.9679,Good
EMP09483,34,Male,Engineering,Master's,12,42788.45,10,16,72.02,13,4,1,3.11,1,0,40.7356,Average
EMP09484,54,Male,HR,Bachelor's,32,72760.38,7,12,93.29,28,2,2,3.41,0,1,56.9661,Good
EMP09485,53,Female,Marketing,Bachelor's,5,35155.06,12,1,86.06,45,4,5,3.34,1,1,68.6899,Good
EMP09486,49,Male,Sales,PhD,27,68653.05,25,14,95.21,28,3,3,3.17,1,1,64.3595,Good
EMP09487,31,Female,Marketing,Master's,5,35194.63,18,3,99.71,20,5,3,2.49,0,0,61.0196,Good
EMP09488,54,Female,HR,Bachelor's,31,70844.19,24,10,80.6,48,2,3,3.45,0,1,54.8328,Average
EMP09489,22,Female,Engineering,Bachelor's,0,23810.39,21,10,95.35,1,3,4,2.94,1,0,63.1578,Good
EMP09490,42,Female,HR,PhD,12,41176.53,24,1,93.38,50,4,5,3.63,0,0,75.8196,Excellent
EMP09491,26,Male,Finance,High School,4,28022.27,0,18,84.29,9,4,5,2.87,0,1,65.929,Good
EMP09492,22,Male,Finance,Master's,0,23134.28,16,17,79.54,23,4,1,4.1,0,1,55.1505,Good
EMP09493,42,Male,Marketing,Bachelor's,2,26302.6,5,19,79.67,26,5,5,2.98,0,1,68.2078,Good
EMP09494,46,Female,Marketing,High School,24,58476.33,11,1,84.0,50,1,1,4.74,1,1,52.171,Average
EMP09495,41,Female,Sales,High School,3,26465.61,3,5,88.62,50,2,3,2.26,1,0,47.3725,Average
EMP09496,30,Male,Sales,Bachelor's,0,22392.72,20,6,96.93,31,3,2,3.73,0,0,62.4937,Good
EMP09497,37,Female,Finance,High School,8,36897.97,15,1,97.73,44,1,3,3.04,1,0,55.8313,Good
EMP09498,49,Male,Engineering,Master's,6,34881.31,20,17,85.67,22,2,5,3.04,1,0,64.6223,Good
EMP09499,57,Male,HR,Master's,26,64704.57,2,12,76.32,47,4,1,3.66,1,1,49.8063,Average
EMP09500,60,Male,Sales,Bachelor's,2,26956.68,24,4,81.15,43,4,3,3.62,1,0,59.2537,Good
EMP09501,45,Female,Operations,Master's,21,55802.51,16,4,85.95,35,3,5,3.37,0,1,67.0174,Good
EMP09502,37,Male,Sales,Bachelor's,15,48234.55,21,10,83.41,20,1,5,3.37,0,1,61.395,Good
EMP09503,35,Female,Engineering,Bachelor's,7,35884.92,17,8,99.0,21,4,1,2.67,1,1,51.7717,Average
EMP09504,55,Male,Engineering,Bachelor's,4,32123.53,17,12,83.57,22,5,4,4.0,1,0,72.9692,Good
EMP09505,45,Female,Marketing,Bachelor's,23,57575.24,24,12,72.16,11,2,2,3.56,0,1,43.3991,Average
EMP09506,32,Female,HR,PhD,10,43467.82,25,3,96.4,12,3,4,3.53,1,1,67.2936,Good
EMP09507,57,Male,Engineering,Master's,26,65262.85,17,16,93.29,33,5,3,3.42,0,0,71.3203,Good
EMP09508,22,Female,Sales,Bachelor's,0,26485.59,24,4,80.35,24,3,4,4.6,0,0,68.2313,Good
EMP09509,33,Female,Sales,Master's,11,39378.19,7,5,87.18,1,2,1,2.03,0,0,30.6174,Poor
EMP09510,42,Female,Finance,Bachelor's,6,31831.86,22,15,81.11,40,1,2,3.11,0,0,46.6895,Average
EMP09511,30,Male,Engineering,Bachelor's,8,35605.32,7,8,100.0,20,5,4,3.1,1,1,73.6033,Good
EMP09512,60,Female,Operations,Bachelor's,12,44473.95,12,20,74.31,30,4,4,4.13,1,1,67.8159,Good
EMP09513,24,Male,Marketing,Master's,2,25685.74,11,10,80.04,17,3,2,4.04,0,1,54.8005,Average
EMP09514,37,Male,HR,Bachelor's,10,40893.01,24,1,84.28,15,1,3,2.53,0,0,40.4794,Average
EMP09515,25,Female,Operations,Master's,3,32417.22,14,10,91.76,13,2,1,4.38,0,1,57.2319,Good
EMP09516,47,Male,Marketing,Bachelor's,21,55085.96,9,18,96.52,32,4,2,3.61,1,1,67.397,Good
EMP09517,34,Male,Sales,Bachelor's,12,41127.04,8,17,95.51,45,3,3,4.81,0,1,80.5309,Excellent
EMP09518,41,Male,Operations,PhD,19,52037.83,2,4,92.28,6,1,2,2.81,0,0,43.2405,Average
EMP09519,40,Male,Marketing,Bachelor's,18,51671.75,9,13,73.33,37,2,1,3.99,1,0,45.8496,Average
EMP09520,48,Male,Sales,Master's,16,50900.41,16,6,82.31,19,1,1,2.75,1,0,33.5257,Poor
EMP09521,23,Female,Sales,Master's,1,28523.16,14,1,91.29,3,2,4,3.48,1,0,59.4898,Good
EMP09522,31,Female,Sales,PhD,9,40097.45,23,1,92.25,10,4,4,2.14,1,0,54.0354,Average
EMP09523,46,Male,Sales,High School,24,57112.45,9,3,81.54,5,5,5,2.57,1,1,58.9221,Good
EMP09524,40,Male,Sales,Bachelor's,18,51625.16,19,5,83.48,38,3,5,2.59,1,0,59.423,Good
EMP09525,36,Female,Finance,Master's,14,44235.54,20,18,85.47,49,5,4,3.29,0,0,70.9682,Good
EMP09526,60,Female,Operations,Master's,12,43808.62,13,12,99.15,6,4,1,4.09,1,1,64.4376,Good
EMP09527,45,Female,Marketing,Master's,23,61300.08,15,1,88.74,44,5,3,3.24,1,1,61.9779,Good
EMP09528,37,Male,Finance,Bachelor's,15,46501.72,21,9,79.35,29,3,4,3.76,0,1,62.7822,Good
EMP09529,38,Male,Finance,Bachelor's,5,36342.6,5,17,81.0,41,4,5,2.47,1,0,63.4943,Good
EMP09530,37,Female,Engineering,Bachelor's,15,45687.78,6,13,87.07,22,3,1,4.22,1,1,57.4601,Good
EMP09531,39,Male,Engineering,Bachelor's,17,51563.98,9,14,76.35,27,5,2,3.89,0,0,58.793,Good
EMP09532,25,Female,Engineering,Bachelor's,3,33788.92,18,11,79.49,37,1,4,3.99,0,1,61.4818,Good
EMP09533,23,Female,HR,High School,1,28336.16,17,11,89.69,34,1,4,2.59,0,1,55.2985,Good
EMP09534,52,Male,Engineering,Bachelor's,27,66688.97,8,4,89.12,0,3,3,2.57,1,1,48.5677,Average
EMP09535,23,Female,Marketing,Master's,1,26159.17,1,9,99.27,23,1,1,3.25,1,1,50.1244,Average
EMP09536,23,Female,Finance,Master's,1,27722.95,8,18,80.03,47,3,3,3.85,1,0,62.4939,Good
EMP09537,36,Female,Marketing,High School,6,32895.83,25,19,89.31,27,5,2,5.0,0,1,77.0174,Excellent
EMP09538,50,Female,Operations,Bachelor's,17,52755.96,3,4,100.0,33,2,1,3.12,1,0,50.9843,Average
EMP09539,55,Female,Engineering,Master's,21,55051.69,10,12,96.32,16,4,3,4.01,0,1,72.9551,Good
EMP09540,53,Male,HR,Bachelor's,13,44003.18,16,18,100.0,23,5,2,2.6,0,1,62.2828,Good
EMP09541,42,Female,Operations,Master's,20,53321.17,2,18,75.37,30,2,2,2.32,1,0,37.6751,Average
EMP09542,51,Male,HR,Master's,7,34813.04,25,6,93.28,19,5,4,4.97,0,1,84.8472,Excellent
EMP09543,45,Male,Operations,Master's,11,40584.07,14,11,77.89,28,2,1,2.99,0,1,38.2922,Average
EMP09544,35,Female,Finance,Master's,13,40467.21,1,5,100.0,27,3,2,3.33,1,0,60.1302,Good
EMP09545,49,Female,Marketing,Bachelor's,23,59566.76,15,16,95.78,13,4,3,1.5,1,0,51.5096,Average
EMP09546,35,Female,Sales,Master's,13,43531.78,3,11,94.33,41,3,1,3.04,0,0,52.6918,Average
EMP09547,55,Male,Marketing,High School,4,28380.99,17,5,82.57,25,4,2,3.64,1,1,54.2368,Average
EMP09548,35,Male,Engineering,High School,13,43130.96,9,9,90.79,40,2,4,2.5,1,0,57.4917,Good
EMP09549,46,Male,Sales,High School,2,28723.24,5,11,91.71,43,1,5,3.58,0,1,70.836,Good
EMP09550,33,Female,HR,Bachelor's,0,21452.1,10,15,82.74,10,1,5,3.37,0,1,61.9122,Good
EMP09551,41,Female,Finance,Bachelor's,19,53178.64,9,17,88.63,15,1,5,4.2,0,1,73.3754,Good
EMP09552,28,Female,Finance,Bachelor's,6,36291.15,0,18,67.47,35,1,2,4.13,1,0,46.5301,Average
EMP09553,36,Female,HR,Master's,8,36135.15,15,14,100.0,28,5,2,4.36,0,0,77.8378,Excellent
EMP09554,30,Female,Engineering,PhD,8,39924.84,4,7,92.66,26,5,3,4.09,0,0,72.8123,Good
EMP09555,25,Male,HR,Bachelor's,3,31651.63,8,16,84.13,28,1,5,2.85,1,0,60.0441,Good
EMP09556,52,Male,Operations,Bachelor's,2,28728.06,16,9,94.31,27,3,5,3.74,1,0,76.7225,Excellent
EMP09557,44,Male,Engineering,Bachelor's,12,42951.71,3,3,73.89,31,2,1,3.24,1,1,35.044,Average
EMP09558,27,Female,Sales,PhD,5,32513.46,1,16,96.24,26,1,1,4.22,0,0,59.4583,Good
EMP09559,49,Female,HR,Bachelor's,5,33479.86,1,7,86.92,10,3,2,3.38,0,0,51.4393,Average
EMP09560,33,Male,Engineering,Master's,11,45497.94,4,7,73.58,44,3,2,3.63,0,0,48.3021,Average
EMP09561,43,Female,Sales,Bachelor's,8,38001.74,1,20,88.06,7,3,4,3.61,1,0,67.0448,Good
EMP09562,45,Male,HR,Master's,23,62476.94,12,1,95.42,48,5,5,4.12,1,0,83.8581,Excellent
EMP09563,55,Female,Finance,Bachelor's,22,55681.85,4,8,94.16,42,4,5,2.34,1,1,67.8025,Good
EMP09564,40,Female,HR,Bachelor's,14,44919.49,0,1,88.24,3,5,2,3.56,1,1,55.7651,Good
EMP09565,45,Female,Marketing,Bachelor's,6,34033.23,20,12,88.42,11,1,3,3.84,1,1,58.4762,Good
EMP09566,41,Female,HR,Bachelor's,19,56187.05,14,17,78.62,31,1,1,3.34,1,0,41.2041,Average
EMP09567,55,Male,Marketing,Master's,22,54416.93,18,10,87.53,11,1,5,2.84,1,1,58.4377,Good
EMP09568,48,Female,Sales,Master's,10,46035.51,13,19,91.86,50,2,3,3.78,0,0,66.7425,Good
EMP09569,50,Male,HR,Bachelor's,7,35499.41,11,9,99.05,24,2,1,4.43,0,1,62.9213,Good
EMP09570,22,Male,Sales,PhD,0,27356.0,1,10,77.65,23,4,4,3.79,0,1,64.2751,Good
EMP09571,57,Male,Sales,Bachelor's,0,24967.91,19,11,83.89,19,5,2,3.58,0,1,58.8345,Good
EMP09572,60,Male,Engineering,PhD,12,41368.65,0,10,91.55,49,3,3,2.56,1,0,56.3463,Good
EMP09573,28,Male,Sales,Bachelor's,6,37426.68,2,17,71.43,41,5,1,4.89,0,1,61.1927,Good
EMP09574,41,Female,Sales,PhD,12,42613.37,10,7,84.38,6,1,2,3.98,1,0,49.6957,Average
EMP09575,41,Male,HR,High School,13,43050.03,16,5,100.0,31,4,2,4.01,0,0,68.9699,Good
EMP09576,46,Male,HR,Bachelor's,12,43769.29,23,20,77.39,50,2,5,3.6,0,1,66.1047,Good
EMP09577,42,Male,Finance,Bachelor's,11,42692.14,4,12,92.47,5,4,1,3.88,1,0,58.3327,Good
EMP09578,30,Male,Engineering,Bachelor's,8,37669.68,16,5,88.68,18,3,2,4.64,0,0,63.5386,Good
EMP09579,48,Male,Sales,Master's,21,57332.57,17,1,88.81,17,4,5,3.1,1,1,66.0236,Good
EMP09580,49,Female,Engineering,Bachelor's,19,54261.42,24,10,91.86,11,4,2,4.71,1,0,69.9496,Good
EMP09581,46,Male,Marketing,PhD,18,54466.27,22,7,83.56,42,4,1,4.34,1,0,58.2875,Good
EMP09582,57,Female,Sales,PhD,10,40113.21,2,12,86.26,46,1,2,4.02,0,1,56.6735,Good
EMP09583,55,Male,Engineering,PhD,29,67203.67,14,2,87.5,36,3,4,3.13,0,1,60.1903,Good
EMP09584,23,Female,Finance,PhD,1,27944.87,15,9,94.28,9,2,4,4.32,1,1,72.44,Good
EMP09585,30,Female,Finance,Master's,8,32071.03,14,5,92.36,22,5,4,2.82,1,1,65.3444,Good
EMP09586,40,Female,Sales,PhD,18,53204.03,16,5,88.97,17,2,4,4.03,1,1,65.8371,Good
EMP09587,36,Female,Marketing,Master's,14,49015.02,17,14,81.96,20,4,3,2.55,1,1,52.3615,Average
EMP09588,42,Female,Finance,Bachelor's,20,56524.23,22,19,81.06,46,4,2,2.74,1,0,50.8501,Average
EMP09589,37,Female,Finance,Master's,15,44322.52,7,18,77.94,12,5,2,3.52,0,1,55.4355,Good
EMP09590,23,Female,Marketing,PhD,1,29384.87,20,8,82.15,1,3,2,3.78,0,0,51.439,Average
EMP09591,47,Male,Engineering,Master's,25,61395.44,13,3,90.64,1,4,2,2.19,1,0,43.3562,Average
EMP09592,50,Female,Finance,Bachelor's,17,50898.71,3,14,98.71,17,1,5,2.06,0,1,60.7792,Good
EMP09593,54,Male,HR,High School,27,68081.04,9,11,89.16,34,1,3,2.59,1,1,49.9268,Average
EMP09594,55,Male,Operations,Master's,18,50764.28,19,8,82.23,47,2,2,4.17,1,0,56.3308,Good
EMP09595,48,Male,Operations,PhD,10,40277.9,20,12,87.95,33,1,5,4.19,1,1,73.5012,Good
EMP09596,28,Female,Finance,Bachelor's,6,31391.54,6,11,83.12,40,2,3,2.92,1,1,52.1205,Average
EMP09597,36,Male,Engineering,Bachelor's,14,45627.53,22,9,93.73,9,4,5,2.81,0,0,68.8884,Good
EMP09598,38,Female,Engineering,Bachelor's,16,46666.43,19,4,77.96,36,1,4,2.74,1,1,46.6397,Average
EMP09599,30,Female,Sales,Master's,8,37966.63,0,19,95.03,31,1,4,2.64,0,1,60.3323,Good
EMP09600,34,Female,HR,Bachelor's,12,40099.4,20,7,93.0,24,5,5,3.09,0,0,74.0786,Good
EMP09601,53,Male,Engineering,Master's,3,29320.64,6,17,82.23,23,2,2,3.56,1,0,52.1029,Average
EMP09602,23,Male,Marketing,PhD,1,25365.82,11,16,82.01,20,5,3,4.78,1,1,74.8531,Good
EMP09603,53,Female,HR,Master's,10,38568.51,3,19,84.46,44,3,1,3.29,1,0,50.317,Average
EMP09604,41,Female,Operations,Bachelor's,19,55701.87,6,12,92.09,38,5,5,3.78,1,1,82.988,Excellent
EMP09605,40,Female,HR,PhD,17,48351.86,23,7,80.4,33,1,5,4.7,1,1,71.1999,Good
EMP09606,48,Female,Marketing,Master's,26,62914.38,14,14,76.48,25,1,5,3.2,1,1,57.6472,Good
EMP09607,57,Male,Finance,Bachelor's,26,64384.01,1,11,86.32,41,3,2,3.4,1,0,55.8071,Good
EMP09608,51,Male,Marketing,Bachelor's,15,48784.95,1,11,93.88,38,2,5,3.56,1,1,74.286,Good
EMP09609,32,Male,Marketing,Master's,9,34887.61,4,7,74.3,4,2,1,3.85,1,0,39.5562,Average
EMP09610,37,Male,Finance,Master's,15,47143.08,2,11,67.93,5,2,4,3.66,0,1,50.6383,Average
EMP09611,47,Male,Finance,PhD,25,64013.35,15,3,93.52,31,3,4,3.56,1,0,67.6622,Good
EMP09612,51,Female,Finance,Bachelor's,9,41827.64,3,15,89.04,40,4,3,4.74,1,0,78.4039,Excellent
EMP09613,23,Female,Finance,Bachelor's,1,26563.74,14,3,87.7,31,4,3,3.69,0,1,62.6534,Good
EMP09614,55,Male,Finance,High School,24,58198.83,16,9,85.86,7,3,4,2.9,1,0,57.0536,Good
EMP09615,43,Female,Marketing,Master's,1,26474.29,10,17,88.0,17,5,1,3.42,1,0,56.3674,Good
EMP09616,52,Male,Sales,Master's,25,61536.77,3,17,93.65,0,3,1,1.95,0,0,40.3456,Average
EMP09617,42,Female,Sales,Bachelor's,19,54180.24,3,12,100.0,23,4,2,3.52,1,1,66.6286,Good
EMP09618,57,Female,Engineering,Bachelor's,2,31681.46,3,7,91.93,46,4,4,3.42,1,1,70.457,Good
EMP09619,44,Female,Sales,PhD,22,55655.31,18,11,81.56,16,5,4,3.65,1,1,67.6858,Good
EMP09620,47,Male,Operations,PhD,0,27193.8,1,14,85.66,17,1,3,4.79,1,1,66.4936,Good
EMP09621,39,Male,Sales,Bachelor's,17,52306.19,15,20,88.05,19,1,2,2.95,0,0,47.4774,Average
EMP09622,36,Male,Marketing,Master's,14,47308.79,19,1,90.81,25,1,4,4.11,0,0,64.3764,Good
EMP09623,55,Female,Finance,Master's,33,75023.68,12,6,90.93,49,2,3,3.54,0,0,60.4583,Good
EMP09624,43,Female,Finance,Bachelor's,16,53149.17,7,17,89.81,29,4,3,2.01,1,1,53.8589,Average
EMP09625,49,Female,Marketing,Bachelor's,27,68080.51,18,9,100.0,36,3,3,2.89,1,0,63.6956,Good
EMP09626,28,Female,Operations,Bachelor's,6,32832.16,21,1,92.85,26,5,3,3.4,1,0,64.5703,Good
EMP09627,45,Female,Sales,Bachelor's,22,58098.29,1,12,78.24,38,4,1,2.88,1,1,43.9434,Average
EMP09628,56,Male,Marketing,Master's,31,69329.59,16,20,87.81,22,1,5,4.09,0,1,72.6287,Good
EMP09629,34,Male,Engineering,Bachelor's,12,45775.16,22,17,97.63,25,5,3,3.37,1,1,72.7518,Good
EMP09630,34,Female,Finance,Bachelor's,11,41594.44,11,4,83.77,4,3,1,2.54,0,0,35.3364,Average
EMP09631,52,Male,HR,Bachelor's,27,61650.7,13,8,83.53,13,4,5,3.17,1,0,65.7202,Good
EMP09632,40,Female,Engineering,High School,1,21585.6,11,19,86.92,34,3,1,2.98,0,0,48.5632,Average
EMP09633,50,Female,Operations,Master's,9,37383.73,21,19,86.51,31,4,5,3.66,0,1,76.4703,Excellent
EMP09634,43,Male,Engineering,Bachelor's,18,50315.16,12,5,85.47,44,4,1,3.95,0,1,55.231,Good
EMP09635,42,Female,Marketing,Bachelor's,20,54113.69,9,11,83.63,3,1,2,2.47,0,1,37.3068,Average
EMP09636,37,Male,Sales,PhD,7,35086.12,3,6,98.01,21,5,1,3.17,0,0,57.2507,Good
EMP09637,51,Male,Finance,Bachelor's,22,60592.67,6,13,90.52,48,1,2,3.4,1,1,54.2375,Average
EMP09638,26,Male,Operations,Master's,4,33849.57,21,19,80.32,32,4,5,4.8,0,0,82.6411,Excellent
EMP09639,27,Female,Operations,Bachelor's,5,36965.79,1,6,77.69,12,1,4,3.99,1,1,55.7937,Good
EMP09640,42,Male,HR,Master's,12,46416.7,14,13,85.94,7,4,4,3.33,1,0,65.0301,Good
EMP09641,32,Female,Engineering,Master's,10,41259.14,3,6,90.93,37,1,3,2.96,0,1,52.564,Average
EMP09642,45,Female,HR,Bachelor's,9,35696.65,8,16,90.06,45,4,5,3.43,1,1,77.5683,Excellent
EMP09643,49,Female,Sales,Master's,16,50604.18,23,18,90.77,8,2,1,2.09,1,1,38.0782,Average
EMP09644,36,Female,Sales,High School,0,21844.53,5,11,93.99,43,2,3,3.49,0,0,63.903,Good
EMP09645,60,Female,HR,PhD,21,57163.36,16,20,86.28,27,3,1,4.03,0,1,56.6471,Good
EMP09646,40,Female,Finance,Bachelor's,14,43023.59,6,17,99.28,0,4,4,2.98,1,1,70.3756,Good
EMP09647,38,Female,Sales,Master's,15,51384.71,15,10,85.65,14,1,3,3.29,1,1,51.4823,Average
EMP09648,24,Female,HR,Bachelor's,2,28768.37,16,16,81.93,6,4,5,4.17,1,1,75.565,Excellent
EMP09649,24,Male,Engineering,Master's,2,27587.96,7,5,66.19,16,1,5,2.53,0,0,40.8686,Average
